id,title,document,source,category,metadata_json
456547ee-6c11-48b6-a7ce-aa1c0aa8f5a7,D.Front Team - Improve grid visualization with PUC data,"Sheet: Stimation
Requirement: Grid Visualization
Team: D.Front Team
MacroActivity: Improve grid visualization with PUC data",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Grid Visualization"", ""value"": ""none"", ""team"": ""D.Front Team"", ""macro_activity"": ""Improve grid visualization with PUC data"", ""activity"": ""none"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": NaN}"
4f16da66-7f75-4613-aec8-5239f083b814,C.Calculation Team - Identify grid saturation - Identify grid saturation,"Sheet: Stimation
Requirement: Grid Visualization
Team: C.Calculation Team
MacroActivity: Identify grid saturation
Activity: Identify grid saturation
Estimation (days): 3.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Grid Visualization"", ""value"": ""none"", ""team"": ""C.Calculation Team"", ""macro_activity"": ""Identify grid saturation"", ""activity"": ""Identify grid saturation"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 3.0}"
0be43c94-e302-442a-8735-f5713a9970e9,D.Front Team - Identify grid saturation - Show grid saturation,"Sheet: Stimation
Requirement: Grid Visualization
Team: D.Front Team
MacroActivity: Identify grid saturation
Activity: Show grid saturation
Estimation (days): 2.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Grid Visualization"", ""value"": ""none"", ""team"": ""D.Front Team"", ""macro_activity"": ""Identify grid saturation"", ""activity"": ""Show grid saturation"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 2.0}"
fac62b12-360b-4188-8435-c66db55052d4,C.Calculation Team - Load flow for specific periods and display the result - Load flow for specific periods and display the result,"Sheet: Stimation
Requirement: Grid Visualization
Team: C.Calculation Team
MacroActivity: Load flow for specific periods and display the result
Activity: Load flow for specific periods and display the result
Estimation (days): 3.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Grid Visualization"", ""value"": ""none"", ""team"": ""C.Calculation Team"", ""macro_activity"": ""Load flow for specific periods and display the result"", ""activity"": ""Load flow for specific periods and display the result"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 3.0}"
f26e90d7-8cd2-492a-89e8-3697e2963b3c,D.Front Team - Load flow for specific periods and display the result - Load flow for specific periods and display the result,"Sheet: Stimation
Requirement: Grid Visualization
Team: D.Front Team
MacroActivity: Load flow for specific periods and display the result
Activity: Load flow for specific periods and display the result
Estimation (days): 2.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Grid Visualization"", ""value"": ""none"", ""team"": ""D.Front Team"", ""macro_activity"": ""Load flow for specific periods and display the result"", ""activity"": ""Load flow for specific periods and display the result"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 2.0}"
d07d805f-c311-41aa-b396-480ccdcb6790,C.Calculation Team - Improve performance - Improve performance,"Sheet: Stimation
Requirement: Grid Visualization
Team: C.Calculation Team
MacroActivity: Improve performance
Activity: Improve performance",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Grid Visualization"", ""value"": ""none"", ""team"": ""C.Calculation Team"", ""macro_activity"": ""Improve performance"", ""activity"": ""Improve performance"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": NaN}"
2a5ee470-e21e-4462-904f-eb876ee79093,D.Front Team - Improve performance - Improve performance,"Sheet: Stimation
Requirement: Grid Visualization
Team: D.Front Team
MacroActivity: Improve performance
Activity: Improve performance",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Grid Visualization"", ""value"": ""none"", ""team"": ""D.Front Team"", ""macro_activity"": ""Improve performance"", ""activity"": ""Improve performance"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": NaN}"
129f347b-d814-489b-8b37-97110b5f7ddb,D.Front Team - Manage Grid Role - Manage Grid Role,"Sheet: Stimation
Requirement: Grid Visualization
Team: D.Front Team
MacroActivity: Manage Grid Role
Activity: Manage Grid Role
Estimation (days): 2.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Grid Visualization"", ""value"": ""none"", ""team"": ""D.Front Team"", ""macro_activity"": ""Manage Grid Role"", ""activity"": ""Manage Grid Role"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 2.0}"
7ed1a0f5-0ad0-44fa-9d3d-0b996ae3f4a1,D.Front Team - Manage Visualization Items Role - Manage Visualization Items Role,"Sheet: Stimation
Requirement: Grid Visualization
Team: D.Front Team
MacroActivity: Manage Visualization Items Role
Activity: Manage Visualization Items Role
Estimation (days): 2.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Grid Visualization"", ""value"": ""none"", ""team"": ""D.Front Team"", ""macro_activity"": ""Manage Visualization Items Role"", ""activity"": ""Manage Visualization Items Role"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 2.0}"
60ae731a-a05b-455e-93b2-9612c1cc1d3a,E.GENERAL - Analisis & design - Analisis & design,"Sheet: Stimation
Requirement: Grid Visualization
Team: E.GENERAL
MacroActivity: Analisis & design
Activity: Analisis & design
Estimation (days): 5.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Grid Visualization"", ""value"": ""none"", ""team"": ""E.GENERAL"", ""macro_activity"": ""Analisis & design"", ""activity"": ""Analisis & design"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 5.0}"
c0537679-638c-4d28-a4d2-88ccd6408a10,E.GENERAL - Training - Training,"Sheet: Stimation
Requirement: Grid Visualization
Team: E.GENERAL
MacroActivity: Training
Activity: Training
Estimation (days): 3.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Grid Visualization"", ""value"": ""none"", ""team"": ""E.GENERAL"", ""macro_activity"": ""Training"", ""activity"": ""Training"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 3.0}"
86118976-6f61-4e6a-85b2-a2758124284e,E.GENERAL - Manual - Manual,"Sheet: Stimation
Requirement: Grid Visualization
Team: E.GENERAL
MacroActivity: Manual
Activity: Manual
Estimation (days): 8.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Grid Visualization"", ""value"": ""none"", ""team"": ""E.GENERAL"", ""macro_activity"": ""Manual"", ""activity"": ""Manual"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 8.0}"
6b8fcf50-97d9-4fe7-ae6f-8c02267e66e1,E.GENERAL - UAT Grid Visualization - UAT Grid Visualization,"Sheet: Stimation
Requirement: Grid Visualization
Team: E.GENERAL
MacroActivity: UAT Grid Visualization
Activity: UAT Grid Visualization
Estimation (days): 2.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Grid Visualization"", ""value"": ""none"", ""team"": ""E.GENERAL"", ""macro_activity"": ""UAT Grid Visualization"", ""activity"": ""UAT Grid Visualization"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 2.0}"
bbb60857-f935-43f4-9b5d-f27be1d15874,E.GENERAL - UAT Items Visualization - UAT Items Visualization,"Sheet: Stimation
Requirement: Grid Visualization
Team: E.GENERAL
MacroActivity: UAT Items Visualization
Activity: UAT Items Visualization
Estimation (days): 2.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Grid Visualization"", ""value"": ""none"", ""team"": ""E.GENERAL"", ""macro_activity"": ""UAT Items Visualization"", ""activity"": ""UAT Items Visualization"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 2.0}"
812e2c89-d884-433c-aa77-451bf3b91234,E.GENERAL - Definition - Alarms Definition,"Sheet: Stimation
Requirement: Alarms Module
Team: E.GENERAL
MacroActivity: Definition
Activity: Alarms Definition
Estimation (days): 10.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""E.GENERAL"", ""macro_activity"": ""Definition"", ""activity"": ""Alarms Definition"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 10.0}"
c0243f5f-99cc-4e3e-9a1c-3e611ceef8e2,E.GENERAL - Definition - Definition Document,"Sheet: Stimation
Requirement: Alarms Module
Team: E.GENERAL
MacroActivity: Definition
Activity: Definition Document
Estimation (days): 10.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""E.GENERAL"", ""macro_activity"": ""Definition"", ""activity"": ""Definition Document"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 10.0}"
30fe3cf7-d27e-4e8e-a448-4eea71068a7c,E.GENERAL - Training - Training,"Sheet: Stimation
Requirement: Alarms Module
Team: E.GENERAL
MacroActivity: Training
Activity: Training
Estimation (days): 5.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""E.GENERAL"", ""macro_activity"": ""Training"", ""activity"": ""Training"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 5.0}"
831b0d59-321f-459c-a18b-23a32ee2e9b0,E.GENERAL - Manual - Manual,"Sheet: Stimation
Requirement: Alarms Module
Team: E.GENERAL
MacroActivity: Manual
Activity: Manual
Estimation (days): 15.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""E.GENERAL"", ""macro_activity"": ""Manual"", ""activity"": ""Manual"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 15.0}"
7cb24432-a60a-4c39-86a9-d811ac8b181f,E.GENERAL - UAT - UAT,"Sheet: Stimation
Requirement: Alarms Module
Team: E.GENERAL
MacroActivity: UAT
Activity: UAT
Estimation (days): 15.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""E.GENERAL"", ""macro_activity"": ""UAT"", ""activity"": ""UAT"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 15.0}"
124eade1-07eb-42bf-b2b0-e6d3c279d9a7,B.Flexibility Team - Alarms Module - Alarms module definition,"Sheet: Stimation
Requirement: Alarms Module
Team: B.Flexibility Team
MacroActivity: Alarms Module
Activity: Alarms module definition
Estimation (days): 4.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""B.Flexibility Team"", ""macro_activity"": ""Alarms Module"", ""activity"": ""Alarms module definition"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 4.0}"
527142b1-5a93-4163-9790-be04a06f5fc1,B.Flexibility Team - Alarms Module - Create Submodule,"Sheet: Stimation
Requirement: Alarms Module
Team: B.Flexibility Team
MacroActivity: Alarms Module
Activity: Create Submodule
Estimation (days): 3.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""B.Flexibility Team"", ""macro_activity"": ""Alarms Module"", ""activity"": ""Create Submodule"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 3.0}"
0e9ac607-fb7e-4de3-b61e-ea2e67f7d8cf,B.Flexibility Team - Alarms Module - Create Detail page + Functionalities,"Sheet: Stimation
Requirement: Alarms Module
Team: B.Flexibility Team
MacroActivity: Alarms Module
Activity: Create Detail page + Functionalities
Estimation (days): 8.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""B.Flexibility Team"", ""macro_activity"": ""Alarms Module"", ""activity"": ""Create Detail page + Functionalities"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 8.0}"
6ef2c949-61b7-43cf-910a-bedeb206109a,B.Flexibility Team - Alarms Module - Create Roles & Permissions for the new page,"Sheet: Stimation
Requirement: Alarms Module
Team: B.Flexibility Team
MacroActivity: Alarms Module
Activity: Create Roles & Permissions for the new page
Estimation (days): 2.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""B.Flexibility Team"", ""macro_activity"": ""Alarms Module"", ""activity"": ""Create Roles & Permissions for the new page"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 2.0}"
3e26b508-2d6f-49e1-bbec-7b2f11f1dc30,B.Flexibility Team - Alarms Module - Model a Listener/ Batch process (to trigger allarms),"Sheet: Stimation
Requirement: Alarms Module
Team: B.Flexibility Team
MacroActivity: Alarms Module
Activity: Model a Listener/ Batch process (to trigger allarms)
Estimation (days): 1.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""B.Flexibility Team"", ""macro_activity"": ""Alarms Module"", ""activity"": ""Model a Listener/ Batch process (to trigger allarms)"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 1.0}"
262f87ca-3efd-4c3a-bfa3-f9b4cc403d40,D.Front Team - Alarms Module - Create Submodule,"Sheet: Stimation
Requirement: Alarms Module
Team: D.Front Team
MacroActivity: Alarms Module
Activity: Create Submodule
Estimation (days): 5.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""D.Front Team"", ""macro_activity"": ""Alarms Module"", ""activity"": ""Create Submodule"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 5.0}"
99c03a7f-80da-401e-9526-8784e75fa385,D.Front Team - Alarms Module - Create Detail page + Functionalities,"Sheet: Stimation
Requirement: Alarms Module
Team: D.Front Team
MacroActivity: Alarms Module
Activity: Create Detail page + Functionalities
Estimation (days): 5.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""D.Front Team"", ""macro_activity"": ""Alarms Module"", ""activity"": ""Create Detail page + Functionalities"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 5.0}"
aec3b9b9-138a-4c9b-a638-c840d067048f,B.Flexibility Team - Companies module - Refactor Companies alarms,"Sheet: Stimation
Requirement: Alarms Module
Team: B.Flexibility Team
MacroActivity: Companies module
Activity: Refactor Companies alarms
Estimation (days): 5.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""B.Flexibility Team"", ""macro_activity"": ""Companies module"", ""activity"": ""Refactor Companies alarms"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 5.0}"
d11f9e69-4ca5-4bdc-9b42-b418cd016872,D.Front Team - Companies module - Refactor Companies alarms,"Sheet: Stimation
Requirement: Alarms Module
Team: D.Front Team
MacroActivity: Companies module
Activity: Refactor Companies alarms
Estimation (days): 3.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""D.Front Team"", ""macro_activity"": ""Companies module"", ""activity"": ""Refactor Companies alarms"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 3.0}"
512feb3d-aa7d-4ca5-a6ee-fddecd1e07b5,C.Calculation Team - Grid criticality Alarm - Definition,"Sheet: Stimation
Requirement: Alarms Module
Team: C.Calculation Team
MacroActivity: Grid criticality Alarm
Activity: Definition
Estimation (days): 5.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""C.Calculation Team"", ""macro_activity"": ""Grid criticality Alarm"", ""activity"": ""Definition"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 5.0}"
529a7737-dad1-4303-987e-7c38ca461b0f,"B.Flexibility Team - Grid criticality Alarm - estructure (type,trigger, notification, users…)","Sheet: Stimation
Requirement: Alarms Module
Team: B.Flexibility Team
MacroActivity: Grid criticality Alarm
Activity: estructure (type,trigger, notification, users…)
Estimation (days): 5.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""B.Flexibility Team"", ""macro_activity"": ""Grid criticality Alarm"", ""activity"": ""estructure (type,trigger, notification, users…)"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 5.0}"
e899ca0b-08ab-4a81-9fc3-603e9cc61cdf,C.Calculation Team - Grid criticality Alarm - Retrieve allarms,"Sheet: Stimation
Requirement: Alarms Module
Team: C.Calculation Team
MacroActivity: Grid criticality Alarm
Activity: Retrieve allarms
Estimation (days): 3.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""C.Calculation Team"", ""macro_activity"": ""Grid criticality Alarm"", ""activity"": ""Retrieve allarms"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 3.0}"
1bc78cd4-9126-4316-b2cc-5666e1ae1e3c,C.Calculation Team - Grid criticality Alarm - Include the alarms in the workflow,"Sheet: Stimation
Requirement: Alarms Module
Team: C.Calculation Team
MacroActivity: Grid criticality Alarm
Activity: Include the alarms in the workflow
Estimation (days): 10.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""C.Calculation Team"", ""macro_activity"": ""Grid criticality Alarm"", ""activity"": ""Include the alarms in the workflow"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 10.0}"
b8ca150e-7406-4088-aefa-a570cf1abbec,C.Calculation Team - Grid criticality Alarm - Trigger allarm,"Sheet: Stimation
Requirement: Alarms Module
Team: C.Calculation Team
MacroActivity: Grid criticality Alarm
Activity: Trigger allarm
Estimation (days): 2.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""C.Calculation Team"", ""macro_activity"": ""Grid criticality Alarm"", ""activity"": ""Trigger allarm"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 2.0}"
3ed415ce-51a1-4351-8284-ac589b783b4c,A.Platform Team - Grid Error Alarm - Definition,"Sheet: Stimation
Requirement: Alarms Module
Team: A.Platform Team
MacroActivity: Grid Error Alarm
Activity: Definition
Estimation (days): 10.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""A.Platform Team"", ""macro_activity"": ""Grid Error Alarm"", ""activity"": ""Definition"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 10.0}"
d0a2ffe8-b83b-4674-bb8e-37e986fecfc3,"B.Flexibility Team - Grid Error Alarm - estructure (type,trigger, notification, users…)","Sheet: Stimation
Requirement: Alarms Module
Team: B.Flexibility Team
MacroActivity: Grid Error Alarm
Activity: estructure (type,trigger, notification, users…)
Estimation (days): 5.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""B.Flexibility Team"", ""macro_activity"": ""Grid Error Alarm"", ""activity"": ""estructure (type,trigger, notification, users…)"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 5.0}"
2c353735-a75a-4a44-a1a5-51418bff41ae,A.Platform Team - Grid Error Alarm - Retrieve allarms,"Sheet: Stimation
Requirement: Alarms Module
Team: A.Platform Team
MacroActivity: Grid Error Alarm
Activity: Retrieve allarms
Estimation (days): 3.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""A.Platform Team"", ""macro_activity"": ""Grid Error Alarm"", ""activity"": ""Retrieve allarms"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 3.0}"
840d058f-7e03-4342-9c08-9afb2596bc97,A.Platform Team - Grid Error Alarm - Include the alarms in the workflow,"Sheet: Stimation
Requirement: Alarms Module
Team: A.Platform Team
MacroActivity: Grid Error Alarm
Activity: Include the alarms in the workflow
Estimation (days): 15.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""A.Platform Team"", ""macro_activity"": ""Grid Error Alarm"", ""activity"": ""Include the alarms in the workflow"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 15.0}"
c5b2f7d0-37db-44a8-b4f2-fd19eb2e24f1,A.Platform Team - Grid Error Alarm - Trigger allarm,"Sheet: Stimation
Requirement: Alarms Module
Team: A.Platform Team
MacroActivity: Grid Error Alarm
Activity: Trigger allarm
Estimation (days): 2.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""A.Platform Team"", ""macro_activity"": ""Grid Error Alarm"", ""activity"": ""Trigger allarm"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 2.0}"
5cb6e654-06f7-4f5b-b635-e38cce88d243,B.Flexibility Team - Data Upload - Definition,"Sheet: Stimation
Requirement: Alarms Module
Team: B.Flexibility Team
MacroActivity: Data Upload
Activity: Definition
Estimation (days): 5.0",Audit_Alarms_KnowledgeBase_merged.csv,Stimation,"{""source_file"": ""Audit_Alarms_KnowledgeBase_merged.csv"", ""sheet"": ""Stimation"", ""requirements"": ""Alarms Module"", ""value"": ""none"", ""team"": ""B.Flexibility Team"", ""macro_activity"": ""Data Upload"", ""activity"": ""Definition"", ""profile"": ""none"", ""rate_per_day"": ""none"", ""estimation_days"": 5.0}"
